Year;Country;Indicator Name;Value;Periodicity;Aggregation method;Unit of measure
1989;Kuwait;Saved using a savings club in the past year (% age 15+);;;;
1989;Kuwait;Total factoring volume to GDP (%);;;;
1989;Oman;Account used to receive wages (% age 15+);;;;
1989;Oman;ATMs per 100,000 adults;;;;
1989;Oman;Bank accounts per 1,000 adults;;;;
1989;Oman;Bank concentration (%);;;;
1989;Oman;Bank net interest margin (%);;;;
1989;Oman;Central bank assets to GDP (%);1.4165;;;
1989;Oman;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);;;;
1989;Oman;International debt issues to GDP (%);;;;
1989;Oman;Investments financed by banks (%);;;;
1989;Oman;Loan from an employer in the past year (% age 15+);;;;
1989;Oman;Loans from nonresident banks (net) to GDP (%);;;;
1989;Oman;Mobile phone used to send money (% age 15+);;;;
1989;Oman;Number of listed companies per 1,000,000 people;;;;
1989;Oman;Remittance inflows to GDP (%);0.41625;;;
1989;Oman;Saved any money in the past year (% age 15+);;;;
1989;Qatar;5-bank asset concentration;;;;
1989;Qatar;Account used to receive government payments (% age 15+);;;;
1989;Qatar;Account used to receive wages (% age 15+);;;;
1989;Qatar;Bank concentration (%);;;;
1989;Qatar;Bank credit to bank deposits (%);81.14827;;;
1989;Qatar;Bank noninterest income to total income (%);;;;
1989;Qatar;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);;;;
1989;Qatar;Firms with a bank loan or line of credit (%);;;;
1989;Qatar;Foreign banks among total banks (%);;;;
1989;Qatar;Global leasing volume to GDP (%);;;;
1989;Qatar;Government bank assets among total bank assets (%);;;;
1989;Qatar;Insurance company assets to GDP (%);;;;
1989;Qatar;Liquid liabilities in millions USD (2000 constant);6804.472;;;
1989;Qatar;Loan from a financial institution in the past year (% age 15+);;;;
1989;Qatar;Loan from family or friends in the past year (% age 15+);;;;
1989;Qatar;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1989;Qatar;Outstanding domestic public debt securities to GDP (%);;;;
1989;Qatar;Outstanding international private debt securities to GDP (%);;;;
1989;Qatar;Saved using a savings club in the past year (% age 15+);;;;
1989;Qatar;Small firms with a bank loan or line of credit (%);;;;
1989;Qatar;Value of collateral needed for a loan (% of the loan amount);;;;
1989;Saudi Arabia;5-bank asset concentration;;;;
1989;Saudi Arabia;Account at a formal financial institution (% age 15+);;;;
1989;Saudi Arabia;Bank net interest margin (%);;;;
1989;Saudi Arabia;Bank return on assets (%, before tax);;;;
1989;Saudi Arabia;Corporate bond issuance volume to GDP (%);;;;
1989;Saudi Arabia;Deposit money bank assets to deposit money bank assets and central bank assets (%);;;;
1989;Saudi Arabia;Foreign bank assets among total banks assets (%);;;;
1989;Saudi Arabia;International debt issues to GDP (%);;;;
1989;Saudi Arabia;Investments financed by banks (%);;;;
1989;Saudi Arabia;Life insurance premium volume to GDP (%);;;;
1989;Saudi Arabia;Liquid liabilities in millions USD (2000 constant);83172.81;;;
1989;Saudi Arabia;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1989;Saudi Arabia;Stock market capitalization to GDP (%);;;;
1990;Bahrain;5-bank asset concentration;;;;
1990;Bahrain;Bank capital to total assets (%);;;;
1990;Bahrain;Bank cost to income ratio (%);;;;
1990;Bahrain;Bank return on assets (%, before tax);;;;
1990;Bahrain;Credit to government and state-owned enterprises to GDP (%);8.635589999999999;;;
1990;Bahrain;Domestic credit to private sector (% of GDP);29.8424;;;
1990;Bahrain;Firms using banks to finance investments (%);;;;
1990;Bahrain;Firms whose recent loan application was rejected (%);;;;
1990;Bahrain;Global leasing volume to GDP (%);;;;
1990;Bahrain;Gross portfolio equity assets to GDP (%);;;;
1990;Bahrain;International debt issues to GDP (%);;;;
1990;Bahrain;Investments financed by banks (%);;;;
1990;Bahrain;Loans requiring collateral (%);;;;
1990;Bahrain;Mobile phone used to pay bills (% age 15+);;;;
1990;Bahrain;Nonfinancial corporate bonds to total bonds and notes outstanding (%);;;;
1990;Bahrain;Non-life insurance premium volume to GDP (%);;;;
1990;Bahrain;Outstanding domestic public debt securities to GDP (%);;;;
1990;Bahrain;Syndicated loan issuance volume to GDP (%);;;;
1990;Bahrain;Value of collateral needed for a loan (% of the loan amount);;;;
1990;China;Account at a formal financial institution (% age 15+);;;;
1990;China;ATMs per 100,000 adults;;;;
1990;China;Bank non-performing loans to gross loans (%);;;;
1990;China;Bank return on assets (%, after tax);;;;
1990;China;Bank return on equity (%, after tax);;;;
1990;China;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
1990;China;Consolidated foreign claims of BIS reporting banks to GDP (%);6.189694;;;
1990;China;Credit flows by fintech and bigtech companies to GDP (%);;;;
1990;China;Deposit money bank assets to deposit money bank assets and central bank assets (%);92.92426;;;
1990;China;Electronic payments used to make payments (% age 15+);;;;
1990;China;Firms not needing a loan (%);;;;
1990;China;Firms whose recent loan application was rejected (%);;;;
1990;China;Global leasing volume to GDP (%);;;;
1990;China;Gross portfolio debt assets to GDP (%);;;;
1990;China;Insurance company assets to GDP (%);;;;
1990;China;International debt issues to GDP (%);1.425215;;;
1990;China;Loans from nonresident banks (amounts outstanding) to GDP (%);1.425215;;;
1990;China;Mutual fund assets to GDP (%);;;;
1990;China;Number of listed companies per 1,000,000 people;;;;
1990;China;Saved using a savings club in the past year (% age 15+);;;;
1990;China;Small firms with a bank loan or line of credit (%);;;;
1990;China;Stock market total value traded to GDP (%);;;;
1990;India;Account used to receive wages (% age 15+);;;;
1990;India;Bank concentration (%);;;;
1990;India;Bank return on assets (%, after tax);;;;
1990;India;Checks used to make payments (% age 15+);;;;
1990;India;Credit flows by fintech and bigtech companies to GDP (%);;;;
1990;India;Deposit money bank assets to deposit money bank assets and central bank assets (%);68.433;;;
1990;India;Firms identifying access to finance as a major constraint (%);;;;
1990;India;Foreign bank assets among total banks assets (%);;;;
1990;India;Gross portfolio debt liabilities to GDP (%);;;;
1990;India;Gross portfolio equity assets to GDP (%);;;;
1990;India;Loan through store credit in the past year (% age 15+);;;;
1990;India;Loans from nonresident banks (net) to GDP (%);0.0716558;;;
1990;India;Outstanding domestic public debt securities to GDP (%);;;;
1990;India;Outstanding international private debt securities to GDP (%);;;;
1990;India;Saved at a financial institution in the past year (% age 15+);;;;
1990;India;Stock market return (%, year-on-year);41.42053;;;
1990;India;Value traded excluding top 10 traded companies to total value traded (%);;;;
1990;Kuwait;Account used to receive remittances (% age 15+);;;;
1990;Kuwait;ATMs per 100,000 adults;;;;
1990;Kuwait;Bank branches per 100,000 adults;;;;
1990;Kuwait;Bank cost to income ratio (%);;;;
1990;Kuwait;Bank lending-deposit spread;1.185556;;;
1990;Kuwait;Bank overhead costs to total assets (%);;;;
1990;Kuwait;Bank regulatory capital to risk-weighted assets (%);;;;
1990;Kuwait;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
1990;Kuwait;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1990;Kuwait;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);;;;
1990;Kuwait;Financial system deposits to GDP (%);;;;
1990;Kuwait;Firms not needing a loan (%);;;;
1990;Kuwait;Firms using banks to finance investments (%);;;;
1990;Kuwait;Firms whose recent loan application was rejected (%);;;;
1990;Kuwait;Investments financed by banks (%);;;;
1990;Kuwait;Liquid assets to deposits and short term funding (%);;;;
1990;Kuwait;Loan from an employer in the past year (% age 15+);;;;
1990;Kuwait;Loan in the past year (% age 15+);;;;
1990;Kuwait;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1990;Kuwait;Non-life insurance premium volume to GDP (%);;;;
1990;Kuwait;Number of listed companies per 1,000,000 people;;;;
1990;Kuwait;Outstanding domestic private debt securities to GDP (%);;;;
1990;Kuwait;Outstanding international public debt securities to GDP (%);;;;
1990;Kuwait;Pension fund assets to GDP (%);;;;
1990;Kuwait;Remittance inflows to GDP (%);;;;
1990;Kuwait;Saved any money in the past year (% age 15+);;;;
1990;Kuwait;Small firms with a bank loan or line of credit (%);;;;
1990;Kuwait;Stock market capitalization to GDP (%);;;;
1990;Oman;Account used to receive government payments (% age 15+);;;;
1990;Oman;Bank accounts per 1,000 adults;;;;
1990;Oman;Bank capital to total assets (%);;;;
1990;Oman;Bank lending-deposit spread;1.5645;;;
1990;Oman;Bank non-performing loans to gross loans (%);;;;
1990;Oman;Bank Z-score;;;;
1990;Oman;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
1990;Oman;Corporate bond average maturity (years);;;;
1990;Oman;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1990;Oman;Domestic credit to private sector (% of GDP);20.6122;;;
1990;Oman;Electronic payments used to make payments (% age 15+);;;;
1990;Oman;Investments financed by banks (%);;;;
1990;Oman;Loan from family or friends in the past year (% age 15+);;;;
1990;Oman;Loan through store credit in the past year (% age 15+);;;;
1990;Oman;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1990;Oman;Mobile phone used to send money (% age 15+);;;;
1990;Oman;Nonfinancial corporate bonds to total bonds and notes outstanding (%);;;;
1990;Oman;Outstanding international private debt securities to GDP (%);;;;
1990;Oman;Small firms with a bank loan or line of credit (%);;;;
1990;Oman;Stock market turnover ratio (%);;;;
1990;Oman;Stock price volatility;;;;
1990;Qatar;5-bank asset concentration;;;;
1990;Qatar;Bank branches per 100,000 adults;;;;
1990;Qatar;Bank capital to total assets (%);;;;
1990;Qatar;Bank lending-deposit spread;3.5;;;
1990;Qatar;Bank return on assets (%, after tax);;;;
1990;Qatar;Bank return on assets (%, before tax);;;;
1990;Qatar;Bank return on equity (%, before tax);;;;
1990;Qatar;Credit flows by fintech and bigtech companies to GDP (%);;;;
1990;Qatar;Domestic credit to private sector (% of GDP);36.9719;;;
1990;Qatar;Financial system deposits to GDP (%);45.71798;;;
1990;Qatar;Firms not needing a loan (%);;;;
1990;Qatar;Firms with a bank loan or line of credit (%);;;;
1990;Qatar;Foreign bank assets among total banks assets (%);;;;
1990;Qatar;Gross portfolio debt assets to GDP (%);;;;
1990;Qatar;Liquid liabilities to GDP (%);50.75631;;;
1990;Qatar;Loan from family or friends in the past year (% age 15+);;;;
1990;Qatar;Loans from nonresident banks (net) to GDP (%);;;;
1990;Qatar;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1990;Qatar;Provisions to nonperforming loans (%);;;;
1990;Qatar;Stock price volatility;;;;
1990;Qatar;Syndicated loan average maturity (years);;;;
1990;Saudi Arabia;Bank noninterest income to total income (%);;;;
1990;Saudi Arabia;Bank overhead costs to total assets (%);;;;
1990;Saudi Arabia;Bank return on equity (%, before tax);;;;
1990;Saudi Arabia;Central bank assets to GDP (%);;;;
1990;Saudi Arabia;Debit card (% age 15+);;;;
1990;Saudi Arabia;Deposit money bank assets to deposit money bank assets and central bank assets (%);;;;
1990;Saudi Arabia;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);;;;
1990;Saudi Arabia;Firms identifying access to finance as a major constraint (%);;;;
1990;Saudi Arabia;Firms using banks to finance working capital (%);;;;
1990;Saudi Arabia;Firms with a checking or savings account (%);;;;
1990;Saudi Arabia;Government bank assets among total bank assets (%);;;;
1990;Saudi Arabia;Gross portfolio debt assets to GDP (%);;;;
1990;Saudi Arabia;Gross portfolio debt liabilities to GDP (%);;;;
1990;Saudi Arabia;Gross portfolio equity assets to GDP (%);;;;
1990;Saudi Arabia;Investments financed by banks (%);;;;
1990;Saudi Arabia;Liquid liabilities in millions USD (2000 constant);81977.94;;;
1990;Saudi Arabia;Liquid liabilities to GDP (%);42.6005;;;
1990;Saudi Arabia;Loans from nonresident banks (net) to GDP (%);;;;
1990;Saudi Arabia;Nonfinancial corporate bonds to total bonds and notes outstanding (%);;;;
1990;Saudi Arabia;Number of listed companies per 1,000,000 people;;;;
1990;Saudi Arabia;Private credit by deposit money banks and other financial institutions to GDP (%);55.608990000000006;;;
1990;Saudi Arabia;Small firms with a bank loan or line of credit (%);;;;
1990;Saudi Arabia;Stock market turnover ratio (%);;;;
1990;Saudi Arabia;Value traded excluding top 10 traded companies to total value traded (%);;;;
1991;Bahrain;Account used for business purposes (% age 15+);;;;
1991;Bahrain;Account used to receive government payments (% age 15+);;;;
1991;Bahrain;Bank lending-deposit spread;;;;
1991;Bahrain;Bank overhead costs to total assets (%);;;;
1991;Bahrain;Bank return on assets (%, after tax);;;;
1991;Bahrain;Credit card (% age 15+);;;;
1991;Bahrain;Credit to government and state-owned enterprises to GDP (%);5.004017;;;
1991;Bahrain;Electronic payments used to make payments (% age 15+);;;;
1991;Bahrain;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);;;;
1991;Bahrain;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);;;;
1991;Bahrain;Liquid assets to deposits and short term funding (%);;;;
1991;Bahrain;Loan from a financial institution in the past year (% age 15+);;;;
1991;Bahrain;Loan from family or friends in the past year (% age 15+);;;;
1991;Bahrain;Loan in the past year (% age 15+);;;;
1991;Bahrain;Loan through store credit in the past year (% age 15+);;;;
